Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
ALNY,"Alnylam Pharmaceuticals, Inc.",224.6,USD,-1.7712661272687564,1539238,0.7438498109976098,30053529303.83643,USD,37.920613213121946,5.9229,USD,,0,Health technology,Buy
ZS,"Zscaler, Inc.",184.44,USD,0.45751633986928286,2619213,1.1307464413416324,29825707385.81765,USD,,-0.4868,USD,-91.57811885084614,0,Technology services,Strong buy
TSEM,Tower Semiconductor Ltd.,263.73,USD,-0.6591833659786047,1220713,0.47783229365043695,29755323591.631123,USD,104.02319252159509,2.5353,USD,45.74040009197516,0,Electronic technology,Strong buy
Q,"Qnity Electronics, Inc.",140.76,USD,-1.0822206605762617,1361215,0.7956944356599988,29448194985.6059,USD,50.40464083649645,2.7926,USD,-26.24461875709796,0.0421644413211525,Electronic technology,Strong buy
LVS,Las Vegas Sands Corp.,45.43,USD,-1.7304780445598036,4274530,0.900247050740175,29425063946.63574,USD,17.699770132855416,2.5667,USD,29.605130276711776,2.37940731126974,Consumer services,Buy
DTE,DTE Energy Company,141.15,USD,0.22010792388526146,1300235,0.9158584561318638,29371628689.448666,USD,22.301396701004865,6.3292,USD,-8.93892525717574,3.25546719681909,Utilities,Buy
KHC,The Kraft Heinz Company,24.75,USD,-2.9792238337906762,11670440,0.7327529119363034,29349137592.747944,USD,,-2.8641,USD,36.07490402642621,6.27205017640141,Consumer non-durables,Neutral
CPRT,"Copart, Inc.",31.7,USD,0.28472002530844626,19659248,2.0463697858993717,29348225859.71844,USD,19.749548314746743,1.6051,USD,6.087243886318578,0,Retail trade,Buy
GFS,GlobalFoundries Inc.,53.44,USD,-2.088677171124955,4197887,0.8330154209830565,29322572038.554783,USD,41.71089603496722,1.2812,USD,,0.219860754855258,Electronic technology,Buy
RYAAY,Ryanair Holdings plc,57.34,USD,-2.4995749022275104,835565,1.1301877737668589,29307630133.4805,USD,13.881760519052921,4.1306,USD,-1.6313019456550055,1.19939636116307,Transportation,Strong buy
ILMN,"Illumina, Inc.",193.135,USD,1.1760699879511787,995956,0.4992050460030756,29163384906.918015,USD,35.99303006019493,5.3659,USD,-32.04022442595337,0,Health technology,Buy
HAL,Halliburton Company,34.73,USD,0.9006391632771504,7173049,0.7114679528824367,28934616249.30389,USD,18.19181813419936,1.9091,USD,-10.677022411453711,1.97559558396281,Industrial services,Buy
TCOM,Trip.com Group Limited,44.85,USD,-0.28901734104045235,2101006,0.905836319940302,28898726266.464603,USD,7.060101375814628,6.3526,USD,85.68338594645154,0,Consumer services,Strong buy
TS,Tenaris S.A.,53.44,USD,-0.26129152668906414,1380384,0.7298724654165774,28787274429.804005,USD,14.272360654862057,3.7443,USD,1.4522990218657672,3.32213512504666,Non-energy minerals,Neutral
ATO,Atmos Energy Corporation,169.9,USD,-0.011770244821081575,1548066,1.3877404810036917,28711152747.223404,USD,20.226431267038894,8.3999,USD,15.998287623940136,2.27754237288136,Utilities,Neutral
NVT,nVent Electric plc,177.21,USD,3.3957640469105677,1742967,0.9577795842036901,28682845564.356907,USD,48.95439100527639,3.6199,USD,3.016591251885366,0.48427562868312,Electronic technology,Strong buy
VICI,VICI Properties Inc.,25.96,USD,-1.517450682852802,6816658,0.5940493901075975,28583972941.945377,USD,10.06747847669278,2.5786,USD,-1.3542463657230337,6.82852807283763,Finance,Buy
NMR,Nomura Holdings Inc,9.81,USD,-0.1018329938900182,568339,0.8734661408709072,28348388978.08858,USD,11.391082210868557,0.8612,USD,4.743371442471409,2.95683299389002,Finance,Buy
WSM,"Williams-Sonoma, Inc.",240.42,USD,-0.4801721996854147,1237277,1.3384732034803761,28308640803.408806,USD,26.91037709450308,8.9341,USD,1.1331220285261625,1.17559400612634,Retail trade,Buy
PBA,Pembina Pipeline Corp.,48.66,USD,-1.3581998783701636,645328,0.7436211013296216,28298467458.706913,USD,24.350649350649352,1.9983039999999996,USD,-8.23866834429355,4.18798421283438,Industrial services,Buy
CPNG,"Coupang, Inc.",15.72,USD,-2.481389578163774,14918127,0.7161132873703692,28256885870.47146,USD,,-0.4259,USD,-314.45115810674724,0,Retail trade,Buy
INSM,Insmed Incorporated,128.32,USD,3.701309196702763,1899670,0.4519052208211678,28022713627.862293,USD,,-4.105,USD,28.022864356852285,0,Health technology,Strong buy
DOV,Dover Corporation,206.47,USD,-0.2897570869754162,721128,0.7718556665610236,27807426328.20824,USD,24.853445681613003,8.3075,USD,-49.914086757302634,1.00449123484812,Producer manufacturing,Buy
FISV,"Fiserv, Inc.",52.21,USD,-4.008089722375436,5039619,0.4543309218527707,27763540329.48226,USD,10.014769915408666,5.2133,USD,-12.858957643833776,0,Commercial services,Neutral
ASTS,"AST SpaceMobile, Inc.",71.14,USD,0.2254156100309898,9968852,0.7702576282289757,27611182320.122852,USD,,-2.1399,USD,-12.655962095288231,0,Communications,Neutral
FE,FirstEnergy Corp.,47.42,USD,0.021092596498639773,2992955,0.7193310471577019,27439106512.517612,USD,25.305512567372862,1.8739,USD,-17.27806471549022,3.79666736975322,Utilities,Buy
EIX,Edison International,71.3,USD,-0.15404005041310662,6692107,1.8324738250277803,27437237100.695984,USD,7.3449121288913615,9.7074,USD,42.63841542259315,4.84525976753956,Utilities,Neutral
XYL,Xylem Inc.,117.47,USD,-1.8465909090909158,1262165,0.8730471754598185,27427696393.421875,USD,27.90327561224732,4.2099,USD,9.421947289078346,1.3870320855615,Producer manufacturing,Buy
FOXA,Fox Corporation,69.19,USD,0.21726535341829584,6651444,1.1674307202182344,27351445630.514774,USD,18.04407354283479,3.8345,USD,-21.89155055813575,0.811123986095017,Consumer services,Buy
FOX,Fox Corporation,61.49,USD,0.13027194268035402,658995,0.6067362598743854,27327703259.021984,USD,16.035989046811842,3.8345,USD,-21.89155055813575,0.911903598762417,Consumer services,Buy
RBLX,Roblox Corporation,37.93,USD,-0.7847240387130453,10833255,0.6561428665524465,27096278850.38033,USD,,-1.4159,USD,0.7500350483667568,0,Technology services,Buy
ES,Eversource Energy (D/B/A),71.91,USD,-0.6218905472636855,2291199,1.062948898588776,27086681044.924126,USD,18.624226256766207,3.8611,USD,66.18317982267368,4.25649530127142,Utilities,Neutral
PPL,PPL Corporation,35.95,USD,-0.19433647973348217,6383945,0.7861541350721478,27046997325.133263,USD,21.35305298170587,1.6836,USD,26.567433468651323,3.09550249861188,Utilities,Buy
RF,Regions Financial Corporation,31.7,USD,-0.6269592476489007,8445357,1.1105436992110462,27006164966.159874,USD,12.893516635483607,2.4586,USD,14.59867623753147,3.32288401253919,Finance,Neutral
HPQ,HP Inc.,29.4,USD,-2.3580205911657286,9148959,0.644239873641384,26886968074.234474,USD,10.850310008857395,2.7096,USD,4.43228243274494,3.95018266356692,Technology services,Neutral
ECHO,EchoStar Corporation,92.51,USD,0.6747197736424034,3199601,0.6951357049121611,26873294124.43073,USD,,-24.9424,USD,-2120.0623052959504,0,Communications,Buy
OTIS,Otis Worldwide Corporation,70.56,USD,-2.85006195786864,3839832,1.282538746890125,26860027758.770756,USD,18.113672536838322,3.8954,USD,2.9847984137475154,2.3406305934187,Industrial services,Buy
CNP,"CenterPoint Energy, Inc (Holding Co)",40.63,USD,-0.48983590497182405,4149307,0.6427873871177526,26763808488.710754,USD,23.947895791583168,1.6966,USD,18.23820475294446,2.20426157237326,Utilities,Buy
AWK,"American Water Works Company, Inc.",134.35,USD,-1.3582966226137991,2105972,0.9134612757103081,26699239026.244125,USD,23.25843085658888,5.7764,USD,3.9987037070377944,2.47980910425844,Utilities,Neutral
JBHT,"J.B. Hunt Transport Services, Inc.",283.37,USD,1.3084980873047174,1110689,1.4019238114327535,26612675700.455723,USD,40.17381195417943,7.0536,USD,28.1843458665746,0.636373386721962,Transportation,Buy
PHG,Koninklijke Philips N.V. NY Registry Shares,26.82,USD,-1.7222425796995195,866223,0.9865476827450765,26596155732.759003,USD,19.979141835518472,1.3424,USD,,3.08353242946134,Health services,Buy
DG,Dollar General Corporation,120.08,USD,-2.595717066839717,1897663,1.020876104905955,26488043396.9085,USD,16.977477413790666,7.0729,USD,34.89405527053574,1.91434133679429,Retail trade,Neutral
SYF,Synchrony Financial,80.75,USD,-0.30864197530864196,3789292,1.4823588634356262,26273696105.598766,USD,8.281286855572306,9.7509,USD,18.484270386526852,1.48148148148148,Finance,Buy
ROIV,Roivant Sciences Ltd.,36.24,USD,0.11049723756905842,7729921,1.2458173230203318,26176986000.530388,USD,,-0.4386,USD,37.23526044647968,0,Health technology,Strong buy
WRB,W.R. Berkley Corporation,69.75,USD,-1.0778612962700398,1246152,0.7313993954893769,25893121633.768257,USD,14.344473007712082,4.8625,USD,10.669822700685069,0.524748262657779,Finance,Neutral
SN,"SharkNinja, Inc.",183.62,USD,-0.7995678011885412,1692627,0.7448831686153857,25866835141.884933,USD,37.517878304932374,4.8942,USD,33.76882499248366,0,Consumer durables,Strong buy
MRNA,"Moderna, Inc.",64.46,USD,1.800379027163603,3979550,0.6742202557311814,25734744079.010418,USD,,-7.9848,USD,-6.204860141255336,0,Health technology,Neutral
TPR,"Tapestry, Inc.",129.02,USD,0.031012560086851035,4615439,1.372146348276543,25725513424.85006,USD,17.721310349563904,7.2805,USD,1049.7946936197093,1.24050240347341,Retail trade,Buy
NRG,"NRG Energy, Inc.",122.37,USD,-3.0655893536121597,1956844,0.5057214395535362,25723455970.182278,USD,32.36616589081676,3.7808,USD,59.993229232787435,1.44961977186312,Utilities,Buy
SYM,Symbotic Inc.,42.35,USD,-0.8196721311475443,1789724,0.893976426951462,25613352857.86885,USD,469.5121951219512,0.0902,USD,,0,Producer manufacturing,Buy
DRI,"Darden Restaurants, Inc.",225.5,USD,0.10654354967593407,1242563,1.1931408394618934,25603665280.69786,USD,21.70585913811857,10.3889,USD,17.071219292314616,2.71686051673622,Consumer services,Buy
CTSH,Cognizant Technology Solutions Corporation,56.28,USD,-0.5829358770535211,303,0.00003061235252675975,25351000751.571358,USD,12.078030774513381,4.6597,USD,-5.379117085651624,2.17724102738561,Technology services,Buy
FWONK,Liberty Media Corporation - Series C Liberty Formula One,101.98,USD,-1.847930702598654,1395344,0.5797698328588703,25348825553.610203,USD,63.04791344667697,1.6175,USD,52.752856738124464,0,Technology services,Strong buy
AMRZ,Amrize Ltd,45.73,USD,-2.056114799742988,4180352,0.9627478360264359,25313228938.37374,USD,20.997290968364016,2.1779,USD,1.5243333954876082,0,Non-energy minerals,Buy
PPG,"PPG Industries, Inc.",113.44,USD,-0.5871527473490507,1368064,0.9686099391298197,25217712481.15818,USD,16.288787099923898,6.9643,USD,23.48268586322452,2.48882657085269,Process industries,Buy
INCY,Incyte Corporation,123.5,USD,2.7796271637816274,2040676,1.4244262057298527,25033173370.689083,USD,15.739702283849919,7.8464,USD,78.375920705647,0,Health technology,Buy
MTSI,"MACOM Technology Solutions Holdings, Inc.",327.53,USD,3.504613828845903,1122423,0.7460140179169966,25013769553.79177,USD,105.34221021484626,3.1092,USD,,0,Electronic technology,Buy
SW,Smurfit WestRock plc,47.81,USD,-2.9238578680203,3986203,0.9328940046030545,24999330747.366096,USD,50.84006805614632,0.9404,USD,42.24776887006504,3.58619289340102,Process industries,Strong buy
AFRM,"Affirm Holdings, Inc.",74.52,USD,-4.888321633694956,2889725,1.0554841564786925,24956641889.607143,USD,67.72082878953107,1.1004,USD,,0,Finance,Buy
ENTG,"Entegris, Inc.",163.09,USD,0.8222057368941721,1594998,0.6654332564183308,24920151651.155167,USD,81.67977162317825,1.9967,USD,2.647542669134273,0.247279920870425,Producer manufacturing,Buy
OKTA,"Okta, Inc.",143.24,USD,-2.842026724547241,3149085,1.2969544345130646,24896164909.700603,USD,104.03834979662987,1.3768,USD,113.75562800807329,0,Technology services,Buy
DLTR,"Dollar Tree, Inc.",129.54,USD,0.1159285879898027,1868725,1.0171932037575606,24894296409.52423,USD,20.2431553944243,6.3992,USD,,0,Retail trade,Neutral
SMCI,"Super Micro Computer, Inc.",38.28,USD,-3.9156626506024153,55467029,0.8188138799454231,24762297993.207832,USD,11.949803333957671,3.2034,USD,93.02241503976862,0,Electronic technology,Neutral
XPO,"XPO, Inc.",210.99,USD,-0.03316592438168918,620866,0.7488308601304214,24704074348.085808,USD,62.04128440366973,3.4008,USD,17.642175176421745,0,Transportation,Buy
TW,Tradeweb Markets Inc.,105.17,USD,-1.0537209521121502,829931,0.6577311350395453,24612752356.117226,USD,25.106829955358208,4.1889,USD,61.45307380998266,0.489227584909211,Finance,Buy
KEY,KeyCorp,23.04,USD,-1.1583011583011564,8450358,1.043637243555384,24586640998.795364,USD,13.400802652242191,1.7193,USD,,3.51780351780352,Finance,Buy
EXPD,"Expeditors International of Washington, Inc.",188.27,USD,1.1551687083602007,717056,0.5594406903817186,24473335475.5374,USD,27.393891774702812,6.8727,USD,12.143265073019503,0.848914678701913,Transportation,Neutral
MTZ,"MasTec, Inc.",302.48,USD,1.643200376356747,1789024,1.1009501090442915,24290640039.51047,USD,48.18401937046006,6.2776,USD,86.28445947950976,0,Industrial services,Strong buy
PFG,Principal Financial Group Inc,112.97,USD,-0.8861203719950913,1016384,0.9534439248137032,24187402432.410072,USD,16.0334378858627,7.0459,USD,41.87994603411126,2.79873662045973,Finance,Neutral
PHM,"PulteGroup, Inc.",128.49,USD,-1.2982024888615746,1291189,0.9890067046524461,24085776173.490013,USD,13.12515322382937,9.7896,USD,-26.81384239288892,0.76816715317253,Consumer durables,Buy
GPN,Global Payments Inc.,90.38,USD,-2.8694250403009156,2741109,0.7702680488039964,23916209759.413006,USD,28.357178714859437,3.1872,USD,-44.26120564523181,1.07469102632993,Finance,Buy
SOFI,"SoFi Technologies, Inc.",18.31,USD,0.10934937124111303,70070077,1.3752965628387401,23648655840.98469,USD,38.60425890786422,0.4743,USD,-4.336425978217027,0,Finance,Neutral
VLTO,Veralto Corp,96.75,USD,-0.9520884520884589,862500,0.6689834306183904,23587006707.585995,USD,24.386247920552503,3.9674,USD,11.103643339214205,0.511875511875512,Producer manufacturing,Buy
TROW,"T. Rowe Price Group, Inc.",110.46,USD,-0.09044862518090496,1693340,0.9623653179302445,23562867351.303364,USD,11.079348840008423,9.9699,USD,11.482723918148286,4.64905933429812,Finance,Sell
ROKU,"Roku, Inc.",158.31,USD,0.3995433789954309,2745420,0.9739902782613971,23496205625.06849,USD,67.63361387619088,2.3407,USD,,0,Technology services,Neutral
USFD,US Foods Holding Corp.,108.61,USD,-0.28461255967682914,1821039,0.6796957939376689,23495678995.23843,USD,33.399963097361464,3.2518,USD,39.00739537468472,0,Distribution services,Buy
OMC,Omnicom Group Inc.,85.46,USD,-2.4095009706520494,1818239,0.7371197551884099,23445607179.888775,USD,73.25561460654893,1.1666,USD,-83.26303405928094,3.54002512275894,Commercial services,Buy
FSLR,"First Solar, Inc.",217.85,USD,-3.418159248093637,1902052,0.56999527414315,23412292974.595673,USD,13.42979027704144,16.2214,USD,38.72032564821782,0,Electronic technology,Buy
FTAI,FTAI Aviation Ltd.,227.43,USD,4.743701929719528,1267177,0.9153649159224366,23358674523.30894,USD,49.54038511806222,4.5908,USD,13.859126984126977,0.690830378114494,Electronic technology,Strong buy
CHD,"Church & Dwight Company, Inc.",97.98,USD,-3.27739387956564,2140501,1.2112374489432955,23241239135.652912,USD,31.526110878728403,3.1079,USD,46.592141880099994,1.18953603158934,Consumer non-durables,Buy
AER,AerCap Holdings N.V.,150.45,USD,-1.3119055428009185,1261594,1.305028344882896,23234003411.245323,USD,7.399410801320041,20.3327,USD,26.695329781599515,0.878976713676615,Finance,Strong buy
BRO,"Brown & Brown, Inc.",68.86,USD,-2.3816274454210475,1689780,0.8486736843204903,23041269108.068615,USD,21.77460156842904,3.1624,USD,-8.806736259299848,0.914374822795577,Finance,Neutral
VRSK,"Verisk Analytics, Inc.",175.62,USD,-3.330214124511468,1005027,0.7185981063839828,22858000198.178898,USD,26.98524892440074,6.508,USD,0.3778823166499536,1.04585236968129,Technology services,Buy
IOT,Samsara Inc.,39,USD,-1.985423473234479,5652156,1.1750429511873561,22796025419.879368,USD,401.64778578784757,0.0971,USD,,0,Technology services,Buy
DOW,Dow Inc.,31.34,USD,0.8690054715159304,6019999,0.7260113158409761,22638157260.610237,USD,,-1.8228,USD,-30.144223904041116,4.50595429674927,Process industries,Buy
CMS,CMS Energy Corporation,71.4,USD,0.4078188721698865,4381475,1.136283506777374,22389406411.978622,USD,21.455616323096343,3.3278,USD,-1.7942513132267004,3.12895513992406,Utilities,Buy
BG,Bunge Limited,114.91,USD,1.0730934998680612,881881,0.6940459350414414,22076409169.980824,USD,22.282766778490952,5.1569,USD,-48.493323079074315,2.48042923739995,Process industries,Strong buy
EXE,Expand Energy Corporation,94.175,USD,-0.6383203207427769,2855163,1.1391937027850119,21801868594.374863,USD,8.128835679697547,11.5853,USD,2897.490297542044,2.42667229373285,Energy minerals,Strong buy
AXIAY,AXIA Energia,9.72,USD,1.9937040923399925,698185,0.13294551963306858,21789035941.120796,USD,11.78039025572658,0.8251,USD,59.934095754991255,8.4689937966565,Utilities,Strong buy
BCE,"BCE, Inc.",23.35,USD,-0.5112910097997335,2490137,0.577549041768971,21774477642.92447,USD,4.932867372075856,4.7335552,USD,1313.2884286959738,5.37304267731041,Communications,Buy
GH,"Guardant Health, Inc.",161.67,USD,2.8369696584186626,4858563,2.4637630964158888,21695495244.35074,USD,,-3.4997,USD,-4.599796760117153,0,Health technology,Strong buy
MKSI,MKS Inc.,320.74,USD,3.221446271682808,1172564,0.7385459042164859,21687654943.562515,USD,51.142469903531854,6.2715,USD,59.397636294319476,0.302513436102082,Producer manufacturing,Buy
RIVN,"Rivian Automotive, Inc.",14.87,USD,-3.1901041666666687,43729396,2.5312960469761316,21529686939.997395,USD,,-2.581,USD,20.201582982933463,0,Consumer durables,Buy
BSBR,Banco Santander Brasil SA,5.71,USD,-1.0398613518197506,3453952,0.619391417059575,21478050414.6912,USD,16.370412844036696,0.3488,USD,27.113702623906715,5.09409012131716,Finance,Buy
IP,International Paper Company,40.26,USD,-1.1782032400589197,2823462,0.7251677989213487,21320484458.606773,USD,,-6.482,USD,-6527.811860940696,4.54099165439372,Process industries,Buy
THC,Tenet Healthcare Corporation,264.56,USD,-1.2467338559163774,645479,0.7948113323712376,21302105411.50937,USD,10.202421031117076,25.9311,USD,66.00366178428763,0,Health services,Strong buy
FIS,"Fidelity National Information Services, Inc.",41.17,USD,-4.0773532152842495,4166938,0.589784480740469,21231612340.40727,USD,6.321591990909929,6.5126,USD,2338.2628229127663,3.91425908667288,Technology services,Buy
LUV,Southwest Airlines Company,43.35,USD,-2.056032535020327,3742616,0.814764427936848,21207174272.14528,USD,26.29822858529483,1.6484,USD,147.8796992481203,1.62675101671939,Transportation,Buy
AMCR,Amcor plc,45.53,USD,-1.0862480990658265,3280928,0.8618852099747907,21050597915.824024,USD,19.096552302659173,2.3842,USD,32.20583342575136,5.62133391266565,Process industries,Buy
LYB,LyondellBasell Industries NV,64.73,USD,1.521329987452958,7705515,1.7681681476332052,20910244875.09787,USD,,-1.1214,USD,-247.10743801652893,6.46173149309912,Process industries,Buy
